plein_id,mission_id,vehicule_id,chauffeur_id,date,litres,montant_fcfa,_anomalie_reelle
FL-027480,MS-031205,AA-299-TE,10027889,2026-02-04,3.6,3588,0
FL-027481,MS-031206,WV-IT-661,10027889,2026-02-04,6.9,6861,0
FL-027482,MS-031207,WV-IT-662,10027889,2026-02-04,12.8,12701,1
FL-027483,MS-031208,AA-733-NW,10027889,2026-02-04,7.6,7477,0
FL-027484,MS-031209,WV-IT-638,10027889,2026-02-04,7.6,7552,0
FL-027485,MS-031210,WV-IT-637,10027889,2026-02-04,4.2,4166,0
FL-027486,MS-031211,AA-290-TE,10027889,2026-02-04,6.9,6823,0
FL-027487,MS-031212,AA-296-TE,10027889,2026-02-04,5.4,5344,0
FL-027488,MS-031213,WVIT-700,10027889,2026-02-04,1.4,1390,0
FL-027489,MS-031214,WV-IT-703,10027889,2026-02-04,8.9,8853,0
FL-027490,MS-031215,WV-321,10027889,2026-02-04,6.8,6729,0
FL-027491,MS-031217,WV-IT-567,10027889,2026-02-05,26.8,26574,0
FL-027492,MS-031218,WV-IT-575,10027889,2026-02-05,43.2,42780,0
FL-027493,MS-031220,AA-846-QG,10027889,2026-02-05,1.1,1130,0
FL-027494,MS-031222,AA-240-PJ,10027889,2026-02-05,2.0,1985,0
FL-027495,MS-031224,WV-IT-688,10027889,2026-02-05,4.9,4824,0
FL-027496,MS-031225,WV-IT-571,10027889,2026-02-05,4.0,3921,0
FL-027497,MS-031226,AA-907-QG,10027889,2026-02-05,5.7,5675,0
FL-027498,MS-031227,AA-908-QG,10027889,2026-02-05,6.5,6405,0
FL-027499,MS-031228,AA-902-QG,10027889,2026-02-05,2.7,2641,0
FL-027500,MS-031229,AA-340-QK,10027889,2026-02-05,5.1,5082,0
FL-027501,MS-031230,AA-280-QK,10027889,2026-02-05,2.4,2422,0
FL-027502,MS-031231,AA-284-QK,10027889,2026-02-05,5.1,5072,0
FL-027503,MS-031233,AA-951-QX,10027889,2026-02-05,3.9,3874,0
FL-027504,MS-031235,WV-IT-633,10027889,2026-02-05,9.1,9040,0
FL-027505,MS-031236,WV-IT-578,10027889,2026-02-05,5.9,5866,0
FL-027506,MS-031237,WV-IT-604,10027889,2026-02-05,1.3,1247,0
FL-027507,MS-031238,WV-IT-529,10027889,2026-02-05,34.1,33786,0
FL-027508,MS-031241,81787,10027889,2026-02-05,8.4,8340,0
FL-027509,MS-031242,AA-425-NX,10027889,2026-02-05,5.3,5222,0
FL-027510,MS-031243,AA-471-NX,10027889,2026-02-05,4.8,4798,0
FL-027511,MS-031244,AA-657-NW,10027889,2026-02-05,5.4,5317,0
FL-027512,MS-031245,AA-973-NW,10027889,2026-02-05,5.4,5320,0
FL-027513,MS-031246,AA-885-QG,10027889,2026-02-05,4.0,3939,0
FL-027514,MS-031248,AA-284-TE,10027889,2026-02-05,6.8,6709,0
FL-027515,MS-031249,WV-IT-565,10027889,2026-02-05,5.8,5746,0
FL-027516,MS-031252,AA-733-NW,10027889,2026-02-05,6.1,6040,0
FL-027517,MS-031253,AA-968-NW,10027889,2026-02-05,5.3,5255,0
FL-027518,MS-031254,WV-IT-690,10027889,2026-02-05,6.0,5921,0
FL-027519,MS-031255,987297,10027889,2026-02-05,1.6,1614,0
FL-027520,MS-031257,WV-IT-572,10027889,2026-02-05,1.7,1723,0
FL-027521,MS-031258,AA-290-TE,10027889,2026-02-05,2.5,2504,0
FL-027522,MS-031259,WV-IT-551,10027889,2026-02-06,44.3,43891,0
FL-027523,MS-031260,AA-892-QG,10027889,2026-02-06,3.4,3320,1
FL-027524,MS-031261,AA-240-PJ,10027889,2026-02-06,1.1,1132,0
FL-027525,MS-031262,WV-IT-688,10027889,2026-02-06,7.4,7288,0
FL-027526,MS-031263,AA-737-NW,10027889,2026-02-06,3.6,3598,0
FL-027527,MS-031264,AA-907-QG,10027889,2026-02-06,6.0,5977,0
FL-027528,MS-031265,AA-902-QG,10027889,2026-02-06,8.6,8469,0
FL-027529,MS-031266,AA-340-QK,10027889,2026-02-06,4.1,4108,0
FL-027530,MS-031268,AA-941-QX,10027889,2026-02-06,8.0,7883,0
FL-027531,MS-031269,AA-155-QY,10027889,2026-02-06,7.6,7564,0
FL-027532,MS-031270,AA-934-QX,10027889,2026-02-06,2.6,2524,0
FL-027533,MS-031271,WV-IT-685,10027889,2026-02-06,7.7,7630,0
FL-027534,MS-031272,WV-IT-636,10027889,2026-02-06,2.6,2596,0
FL-027535,MS-031273,WV-IT-582,10027889,2026-02-06,6.4,6310,0
FL-027536,MS-031274,WV-IT-604,10027889,2026-02-06,5.3,5249,0
FL-027537,MS-031275,WV-IT-603,10027889,2026-02-06,3.0,2937,0
FL-027538,MS-031276,WV-IT-585,10027889,2026-02-06,3.6,3574,0
FL-027539,MS-031277,WV-IT-579,10027889,2026-02-06,4.4,4321,0
FL-027540,MS-031278,WV-IT-564,10027889,2026-02-06,28.1,27831,0
FL-027541,MS-031279,WV-IT-527,10027889,2026-02-06,15.6,15490,0
FL-027542,MS-031280,WV-IT-665,10027889,2026-02-06,5.8,5746,0
FL-027543,MS-031281,AA-425-NX,10027889,2026-02-06,2.3,2308,0
FL-027544,MS-031282,AA-471-NX,10027889,2026-02-06,5.0,4923,0
FL-027545,MS-031283,AA-488-QH,10027889,2026-02-06,3.2,3131,0
FL-027546,MS-031284,AA-752-NW,10027889,2026-02-06,6.4,6319,0
FL-027547,MS-031285,AA-735-NW,10027889,2026-02-06,6.0,5914,0
FL-027548,MS-031286,AA-683-NW,10027889,2026-02-06,2.4,2376,0
FL-027549,MS-031287,AA-286-TE,10027889,2026-02-06,3.8,3739,0
FL-027550,MS-031288,AA-905-QG,10027889,2026-02-06,5.9,5856,0
FL-027551,MS-031289,AA-497-QG,10027889,2026-02-06,7.7,7670,0
FL-027552,MS-031290,AA-834-QG,10027889,2026-02-06,5.0,4911,0
FL-027553,MS-031291,AA-299-TE,10027889,2026-02-06,5.2,5150,0
FL-027554,MS-031292,AA-284-TE,10027889,2026-02-06,2.9,2882,0
FL-027555,MS-031293,WV-IT-565,10027889,2026-02-06,3.2,3132,0
FL-027556,MS-031294,AA-742-NW,10027889,2026-02-06,4.3,4231,0
FL-027557,MS-031296,WV-IT-638,10027889,2026-02-06,5.0,4967,0
FL-027558,MS-031297,AA-296-TE,10027889,2026-02-06,2.3,2279,0
FL-027559,MS-031298,WVIT-700,10027889,2026-02-06,26.6,26335,0
FL-027560,MS-031300,WVIT-701,10027889,2026-02-06,25.8,25562,0
FL-027561,MS-031301,WV-IT-514,10027889,2026-02-07,8.1,7990,0
FL-027562,MS-031302,AA-846-QG,10027889,2026-02-07,7.1,7060,0
FL-027563,MS-031303,AA-903-QG,10027889,2026-02-07,3.2,3129,0
FL-027564,MS-031304,AA-902-QG,10027889,2026-02-07,1.4,1336,0
FL-027565,MS-031306,81787,10027889,2026-02-07,3.5,3512,0
FL-027566,MS-031307,WV-IT-703,10027889,2026-02-07,15.0,14828,0
FL-027567,MS-031308,AA-908-QG,10027889,2026-02-08,5.6,5575,0
FL-027568,MS-031309,AA-278-QK,10027889,2026-02-08,3.2,3155,0
FL-027569,MS-031310,AA-288-QK,10027889,2026-02-08,6.1,5992,0
FL-027570,MS-031311,AA-423-NX,10027889,2026-02-08,6.9,6810,0
FL-027571,MS-031313,AA-683-NW,10027889,2026-02-08,9.6,9520,0
FL-027572,MS-031314,AA-897-QG,10027889,2026-02-08,5.6,5542,0
FL-027573,MS-031315,WV-IT-565,10027889,2026-02-08,5.2,5187,0
FL-027574,MS-031316,WVIT-681,10027889,2026-02-08,11.4,11296,0
FL-027575,MS-031317,WVTEST3,10027889,2026-02-09,16.1,15960,0
FL-027576,MS-031318,WV-IT-551,10027889,2026-02-09,26.8,26490,0
FL-027577,MS-031319,WV-IT-567,10027889,2026-02-09,41.2,40823,0
FL-027578,MS-031320,WV-IT-692,10027889,2026-02-09,14.1,13937,0
FL-027579,MS-031322,AA-840-QG,10027889,2026-02-09,1.2,1161,0
FL-027580,MS-031323,AA-865-QG,10027889,2026-02-09,1.3,1281,0
FL-027581,MS-031324,AA-210-PJ,10027889,2026-02-09,7.7,7657,0
FL-027582,MS-031325,AA-242-PJ,10027889,2026-02-09,4.3,4286,0
FL-027583,MS-031326,AA-340-QK,10027889,2026-02-09,3.6,3527,0
FL-027584,MS-031327,AA-280-QK,10027889,2026-02-09,5.6,5562,0
FL-027585,MS-031329,AA-336-QK,10027889,2026-02-09,2.4,2333,0
FL-027586,MS-031330,AA-284-QK,10027889,2026-02-09,3.4,3389,0
FL-027587,MS-031332,AA-941-QX,10027889,2026-02-09,5.6,5554,0
FL-027588,MS-031333,AA-979-QX,10027889,2026-02-09,8.1,8043,0
FL-027589,MS-031334,AA-951-QX,10027889,2026-02-09,7.5,7422,0
FL-027590,MS-031335,WV-IT-685,10027889,2026-02-09,7.6,7553,0
FL-027591,MS-031336,WV-IT-582,10027889,2026-02-09,4.7,4674,0
FL-027592,MS-031337,WV-IT-585,10027889,2026-02-09,5.3,5290,0
FL-027593,MS-031338,WV-IT-691,10027889,2026-02-09,47.1,46648,0
FL-027594,MS-031339,WV-IT-684,10027889,2026-02-09,9.8,9655,1
FL-027595,MS-031340,81787,10027889,2026-02-09,3.9,3814,0
FL-027596,MS-031341,AA-488-QH,10027889,2026-02-09,1.2,1181,0
FL-027597,MS-031343,AA-746-NW,10027889,2026-02-09,6.4,6339,0
FL-027598,MS-031344,AA-683-NW,10027889,2026-02-09,2.3,2281,0
FL-027599,MS-031345,AA-834-QG,10027889,2026-02-09,3.1,3022,0
FL-027600,MS-031346,AA-858-QG,10027889,2026-02-09,7.7,7581,0
FL-027601,MS-031347,AA-665-QG,10027889,2026-02-09,5.5,5410,0
FL-027602,MS-031348,AA-733-NW,10027889,2026-02-09,1.5,1520,0
FL-027603,MS-031349,WV-IT-637,10027889,2026-02-09,1.6,1604,0
FL-027604,MS-031350,WVIT-701,10027889,2026-02-09,26.5,26199,0
FL-027605,MS-031351,WVIT-699,10027889,2026-02-09,24.6,24375,0
FL-027606,MS-031352,WV-IT-569,10027889,2026-02-10,10.0,9934,0
FL-027607,MS-031353,WV-IT-567,10027889,2026-02-10,36.8,36400,0
FL-027608,MS-031354,WV-IT-568,10027889,2026-02-10,26.9,26647,0
FL-027609,MS-031356,AA-892-QG,10027889,2026-02-10,3.8,3788,0
FL-027610,MS-031357,AA-865-QG,10027889,2026-02-10,6.4,6294,0
FL-027611,MS-031358,WV-IT-571,10027889,2026-02-10,5.7,5663,0
FL-027612,MS-031359,AA-902-QG,10027889,2026-02-10,3.9,3907,0
FL-027613,MS-031361,AA-288-QK,10027889,2026-02-10,3.0,2977,0
FL-027614,MS-031362,AA-986-QX,10027889,2026-02-10,1.3,1288,0
FL-027615,MS-031364,AA-728-RH,10027889,2026-02-10,3.5,3475,0
FL-027616,MS-031365,WV-IT-640,10027889,2026-02-10,4.6,4539,0
FL-027617,MS-031366,WV-IT-578,10027889,2026-02-10,3.1,3051,0
FL-027618,MS-031367,WV-IT-599,10027889,2026-02-10,4.6,4532,0
FL-027619,MS-031368,WV-IT-585,10027889,2026-02-10,7.9,7843,0
FL-027620,MS-031369,WV-IT-564,10027889,2026-02-10,66.4,65750,0
FL-027621,MS-031370,AA-728-NW,10027889,2026-02-10,3.2,3123,0
FL-027622,MS-031371,AA-983-NW,10027889,2026-02-10,3.3,3274,0
FL-027623,MS-031372,WV-IT-689,10027889,2026-02-10,8.2,8096,0
FL-027624,MS-031373,WV-IT-661,10027889,2026-02-10,2.6,2537,0
FL-027625,MS-031374,AA-742-NW,10027889,2026-02-10,4.6,4553,0
FL-027626,MS-031375,AA-968-NW,10027889,2026-02-10,2.4,2335,0
FL-027627,MS-031376,987298,10027889,2026-02-10,2.5,2505,0
FL-027628,MS-031377,WV-IT-572,10027889,2026-02-10,4.6,4516,0
FL-027629,MS-031378,WV-321,10027889,2026-02-10,15.4,15280,0
FL-027630,MS-031379,WVIT-701,10027889,2026-02-10,33.3,32945,0
FL-027631,MS-031380,WVIT-699,10027889,2026-02-10,52.1,51628,0
FL-027632,MS-031381,WV-IT-517,10027889,2026-02-11,19.3,19089,0
FL-027633,MS-031382,WV-IT-551,10027889,2026-02-11,61.8,61223,1
FL-027634,MS-031383,WV-IT-561,10027889,2026-02-11,37.4,37057,0
FL-027635,MS-031384,AA-888-QG,10027889,2026-02-11,4.6,4568,0
FL-027636,MS-031385,AA-892-QG,10027889,2026-02-11,5.7,5692,0
FL-027637,MS-031386,AA-865-QG,10027889,2026-02-11,5.6,5514,0
FL-027638,MS-031387,AA-240-PJ,10027889,2026-02-11,6.0,5932,0
FL-027639,MS-031388,AA-737-NW,10027889,2026-02-11,2.3,2269,0
FL-027640,MS-031389,AA-908-QG,10027889,2026-02-11,1.3,1267,0
FL-027641,MS-031390,AA-902-QG,10027889,2026-02-11,2.8,2800,0
FL-027642,MS-031391,AA-280-QK,10027889,2026-02-11,5.1,5064,0
FL-027643,MS-031392,AA-345-QK,10027889,2026-02-11,3.8,3809,0
FL-027644,MS-031393,AA-278-QK,10027889,2026-02-11,3.4,3317,0
FL-027645,MS-031394,AA-373-QK,10027889,2026-02-11,8.1,8038,0
FL-027646,MS-031396,AA-284-QK,10027889,2026-02-11,6.4,6348,0
FL-027647,MS-031397,AA-170-QY,10027889,2026-02-11,5.4,5328,0
FL-027648,MS-031398,AA-949-QX,10027889,2026-02-11,6.3,6277,0
FL-027649,MS-031399,AA-945-QX,10027889,2026-02-11,3.3,3248,0
FL-027650,MS-031400,AA-831-RH,10027889,2026-02-11,1.3,1282,0
FL-027651,MS-031402,WV-IT-527,10027889,2026-02-11,25.0,24757,0
FL-027652,MS-031403,WV-IT-665,10027889,2026-02-11,1.2,1161,0
FL-027653,MS-031404,AA-423-NX,10027889,2026-02-11,5.5,5424,0
FL-027654,MS-031405,AA-471-NX,10027889,2026-02-11,7.4,7343,0
FL-027655,MS-031406,AA-488-QH,10027889,2026-02-11,4.8,4801,0
FL-027656,MS-031407,AA-746-NW,10027889,2026-02-11,4.0,3940,0
FL-027657,MS-031408,AA-897-QG,10027889,2026-02-11,4.0,3949,0
FL-027658,MS-031409,AA-834-QG,10027889,2026-02-11,2.8,2752,0
FL-027659,MS-031410,987298,10027889,2026-02-11,4.9,4817,0
FL-027660,MS-031411,WV-IT-638,10027889,2026-02-11,3.0,3012,0
FL-027661,MS-031412,WV-IT-703,10027889,2026-02-11,8.2,8092,0
FL-027662,MS-031413,WV-321,10027889,2026-02-11,10.3,10194,0
FL-027663,MS-031414,WV-IT-569,10027889,2026-02-12,17.1,16900,0
FL-027664,MS-031415,WV-IT-517,10027889,2026-02-12,18.9,18703,0
FL-027665,MS-031416,WV-IT-680,10027889,2026-02-12,20.1,19938,0
FL-027666,MS-031417,WV-IT-561,10027889,2026-02-12,49.9,49399,0
FL-027667,MS-031418,AA-888-QG,10027889,2026-02-12,6.8,6684,0
FL-027668,MS-031419,AA-881-QG,10027889,2026-02-12,7.3,7221,0
FL-027669,MS-031420,AA-240-PJ,10027889,2026-02-12,8.7,8629,0
FL-027670,MS-031421,WV-IT-571,10027889,2026-02-12,5.8,5780,0
FL-027671,MS-031423,AA-280-QK,10027889,2026-02-12,4.2,4159,0
FL-027672,MS-031425,AA-288-QK,10027889,2026-02-12,3.6,3543,0
FL-027673,MS-031426,AA-739-NW,10027889,2026-02-12,3.6,3539,1
FL-027674,MS-031427,AA-170-QY,10027889,2026-02-12,2.6,2540,0
FL-027675,MS-031428,AA-986-QX,10027889,2026-02-12,2.9,2834,0
FL-027676,MS-031429,AA-155-QY,10027889,2026-02-12,6.2,6154,0
FL-027677,MS-031430,AA-934-QX,10027889,2026-02-12,6.3,6214,0
FL-027678,MS-031431,WV-IT-639,10027889,2026-02-12,5.8,5763,0
FL-027679,MS-031432,WV-IT-640,10027889,2026-02-12,2.6,2598,0
FL-027680,MS-031433,WV-IT-578,10027889,2026-02-12,2.7,2658,0
FL-027681,MS-031434,WV-IT-599,10027889,2026-02-12,3.3,3255,0
FL-027682,MS-031436,WV-IT-585,10027889,2026-02-12,3.8,3796,0
FL-027683,MS-031437,WV-IT-529,10027889,2026-02-12,17.3,17125,0
FL-027684,MS-031438,WV-IT-664,10027889,2026-02-12,4.6,4572,0
FL-027685,MS-031439,WV-IT-660,10027889,2026-02-12,1.6,1594,0
FL-027686,MS-031440,WV-IT-684,10027889,2026-02-12,3.2,3206,0
FL-027687,MS-031441,81787,10027889,2026-02-12,3.6,3556,0
FL-027688,MS-031442,AA-746-NW,10027889,2026-02-12,7.3,7268,0
FL-027689,MS-031443,AA-286-TE,10027889,2026-02-12,7.4,7361,0
FL-027690,MS-031444,AA-897-QG,10027889,2026-02-12,5.5,5466,0
FL-027691,MS-031445,AA-299-TE,10027889,2026-02-12,2.7,2626,0
FL-027692,MS-031446,987297,10027889,2026-02-12,6.5,6412,0
FL-027693,MS-031447,WVIT694,10027889,2026-02-12,46.9,46438,0
FL-027694,MS-031448,WVIT-702,10027889,2026-02-12,54.8,54212,0
FL-027695,MS-031450,WV-IT-569,10027889,2026-02-13,34.6,34261,0
FL-027696,MS-031451,WV-IT-517,10027889,2026-02-13,25.3,25052,0
FL-027697,MS-031452,WVTEST3,10027889,2026-02-13,20.8,20552,0
FL-027698,MS-031453,WV-IT-575,10027889,2026-02-13,46.1,45620,0
FL-027699,MS-031454,AA-846-QG,10027889,2026-02-13,4.5,4503,0
FL-027700,MS-031456,WV-IT-570,10027889,2026-02-13,4.9,4844,0
FL-027701,MS-031457,AA-903-QG,10027889,2026-02-13,5.0,4914,0
FL-027702,MS-031458,AA-280-QK,10027889,2026-02-13,2.8,2774,0
FL-027703,MS-031459,AA-283-QK,10027889,2026-02-13,2.4,2355,0
FL-027704,MS-031460,AA-748-NW,10027889,2026-02-13,4.3,4265,0
FL-027705,MS-031461,AA-949-QX,10027889,2026-02-13,5.8,5696,0
FL-027706,MS-031462,AA-951-QX,10027889,2026-02-13,2.2,2204,0
FL-027707,MS-031463,AA-728-RH,10027889,2026-02-13,4.9,4805,0
FL-027708,MS-031464,AA-833-RH,10027889,2026-02-13,4.0,3979,0
FL-027709,MS-031465,WV-IT-639,10027889,2026-02-13,7.4,7292,0
FL-027710,MS-031466,WV-IT-640,10027889,2026-02-13,1.9,1839,0
FL-027711,MS-031467,WV-IT-574,10027889,2026-02-13,34.8,34457,0
FL-027712,MS-031468,WV-IT-636,10027889,2026-02-13,5.3,5234,0
FL-027713,MS-031469,WV-IT-599,10027889,2026-02-13,6.3,6260,0
FL-027714,MS-031470,WV-IT-585,10027889,2026-02-13,4.9,4850,0
FL-027715,MS-031471,WV-IT-529,10027889,2026-02-13,33.7,33317,0
FL-027716,MS-031472,WV-IT-564,10027889,2026-02-13,57.7,57099,0
FL-027717,MS-031473,WV-IT-664,10027889,2026-02-13,6.3,6233,0
FL-027718,MS-031474,WV-IT-684,10027889,2026-02-13,2.7,2668,0
FL-027719,MS-031476,WV-IT-689,10027889,2026-02-13,3.0,2934,0
FL-027720,MS-031477,AA-853-QG,10027889,2026-02-13,3.4,3331,0
FL-027721,MS-031478,AA-905-QG,10027889,2026-02-13,1.2,1219,0
FL-027722,MS-031479,AA-497-QG,10027889,2026-02-13,3.6,3560,0
FL-027723,MS-031482,AA-284-TE,10027889,2026-02-13,1.4,1406,0
FL-027724,MS-031483,WV-IT-662,10027889,2026-02-13,7.5,7397,0
FL-027725,MS-031484,AA-968-NW,10027889,2026-02-13,5.6,5504,0
FL-027726,MS-031485,WV-IT-638,10027889,2026-02-13,1.2,1213,0
FL-027727,MS-031486,WV-IT-693,10027889,2026-02-13,23.6,23364,0
FL-027728,MS-031487,AA-290-TE,10027889,2026-02-13,5.8,5706,0
FL-027729,MS-031488,WVIT-576,10027889,2026-02-13,12.2,12048,0
FL-027730,MS-031489,WVIT-699,10027889,2026-02-13,33.4,33114,0
FL-027731,MS-031490,WVIT-681,10027889,2026-02-13,20.8,20604,0
FL-027732,MS-031491,WV-IT-680,10027889,2026-02-14,26.4,26131,0
FL-027733,MS-031492,WVTEST3,10027889,2026-02-14,14.3,14141,0
FL-027734,MS-031493,WV-IT-692,10027889,2026-02-14,10.7,10581,0
FL-027735,MS-031494,AA-240-PJ,10027889,2026-02-14,4.6,4548,0
FL-027736,MS-031495,AA-126-QX,10027889,2026-02-14,7.5,7392,0
FL-027737,MS-031496,AA-833-RH,10027889,2026-02-14,5.4,5351,0
FL-027738,MS-031497,WV-IT-574,10027889,2026-02-14,24.3,24074,0
FL-027739,MS-031498,WV-IT-684,10027889,2026-02-14,4.4,4389,0
FL-027740,MS-031499,WV-IT-565,10027889,2026-02-14,2.8,2784,0
FL-027741,MS-031501,WVTEST3,10027889,2026-02-15,22.7,22435,0
FL-027742,MS-031502,WV-IT-534,10027889,2026-02-15,6.8,6721,0
FL-027743,MS-031503,AA-951-QX,10027889,2026-02-15,6.0,5938,0
FL-027744,MS-031504,WV-IT-639,10027889,2026-02-15,3.8,3804,0
FL-027745,MS-031505,AA-973-NW,10027889,2026-02-15,6.8,6700,1
FL-027746,MS-031506,WV-IT-690,10027889,2026-02-15,4.5,4458,0
FL-027747,MS-031507,987298,10027889,2026-02-15,3.1,3061,0
FL-027748,MS-031508,AA-290-TE,10027889,2026-02-15,4.1,4099,0
FL-027749,MS-031509,WVIT-701,10027889,2026-02-15,32.4,32034,0
FL-027750,MS-031510,WV-IT-552,10027889,2026-02-16,46.9,46403,0
FL-027751,MS-031511,WV-IT-575,10027889,2026-02-16,37.1,36756,0
FL-027752,MS-031512,WV-IT-514,10027889,2026-02-16,46.4,45911,0
FL-027753,MS-031513,AA-846-QG,10027889,2026-02-16,5.3,5204,0
FL-027754,MS-031514,AA-240-PJ,10027889,2026-02-16,2.5,2484,0
FL-027755,MS-031515,WV-IT-570,10027889,2026-02-16,3.5,3458,0
FL-027756,MS-031516,AA-907-QG,10027889,2026-02-16,4.6,4602,0
FL-027757,MS-031517,AA-340-QK,10027889,2026-02-16,5.0,4927,0
FL-027758,MS-031519,AA-284-QK,10027889,2026-02-16,3.9,3898,0
FL-027759,MS-031520,AA-739-NW,10027889,2026-02-16,4.8,4702,0
FL-027760,MS-031521,AA-744-NW,10027889,2026-02-16,3.5,3468,0
FL-027761,MS-031522,AA-170-QY,10027889,2026-02-16,6.7,6650,0
FL-027762,MS-031523,AA-945-QX,10027889,2026-02-16,1.8,1743,0
FL-027763,MS-031525,AA-934-QX,10027889,2026-02-16,3.7,3678,0
FL-027764,MS-031526,AA-951-QX,10027889,2026-02-16,1.5,1495,0
FL-027765,MS-031527,WV-IT-636,10027889,2026-02-16,4.3,4259,0
FL-027766,MS-031528,WV-IT-602,10027889,2026-02-16,1.4,1417,0
FL-027767,MS-031529,WV-IT-585,10027889,2026-02-16,5.9,5883,0
FL-027768,MS-031530,WV-IT-564,10027889,2026-02-16,22.1,21891,0
FL-027769,MS-031531,WV-IT-664,10027889,2026-02-16,1.2,1209,0
FL-027770,MS-031532,AA-488-QH,10027889,2026-02-16,1.9,1927,0
FL-027771,MS-031533,AA-746-NW,10027889,2026-02-16,6.3,6200,0
FL-027772,MS-031534,AA-735-NW,10027889,2026-02-16,1.3,1248,0
FL-027773,MS-031535,WV-IT-686,10027889,2026-02-16,6.8,6699,0
FL-027774,MS-031536,WV-IT-689,10027889,2026-02-16,4.7,4693,0
FL-027775,MS-031537,AA-286-TE,10027889,2026-02-16,5.3,5236,0
FL-027776,MS-031538,AA-853-QG,10027889,2026-02-16,2.2,2212,0
FL-027777,MS-031539,AA-885-QG,10027889,2026-02-16,5.6,5550,0
FL-027778,MS-031541,WV-IT-662,10027889,2026-02-16,5.9,5848,0
FL-027779,MS-031542,AA-742-NW,10027889,2026-02-16,5.2,5179,0
FL-027780,MS-031543,AA-733-NW,10027889,2026-02-16,6.0,5908,0
FL-027781,MS-031544,AA-968-NW,10027889,2026-02-16,2.3,2240,0
FL-027782,MS-031545,WVIT694,10027889,2026-02-16,61.1,60457,0
FL-027783,MS-031546,WV-IT-517,10027889,2026-02-17,1.6,1624,0
FL-027784,MS-031547,WV-IT-568,10027889,2026-02-17,38.3,37872,0
FL-027785,MS-031548,WV-IT-692,10027889,2026-02-17,4.5,4439,0
FL-027786,MS-031549,AA-888-QG,10027889,2026-02-17,7.1,7054,0
FL-027787,MS-031550,AA-865-QG,10027889,2026-02-17,1.4,1387,0
FL-027788,MS-031551,AA-218-QX,10027889,2026-02-17,5.8,5767,0
FL-027789,MS-031552,AA-126-QX,10027889,2026-02-17,5.3,5282,0
FL-027790,MS-031553,WV-IT-570,10027889,2026-02-17,7.7,7613,0
FL-027791,MS-031554,AA-907-QG,10027889,2026-02-17,6.9,6822,0
FL-027792,MS-031555,AA-902-QG,10027889,2026-02-17,2.8,2766,0
FL-027793,MS-031556,AA-280-QK,10027889,2026-02-17,6.9,6791,0
FL-027794,MS-031557,AA-288-QK,10027889,2026-02-17,2.2,2171,0
FL-027795,MS-031558,AA-284-QK,10027889,2026-02-17,7.6,7543,0
FL-027796,MS-031559,AA-744-NW,10027889,2026-02-17,3.7,3659,0
FL-027797,MS-031561,AA-951-QX,10027889,2026-02-17,2.8,2728,0
FL-027798,MS-031562,AA-833-RH,10027889,2026-02-17,7.8,7723,0
FL-027799,MS-031563,WV-IT-640,10027889,2026-02-17,4.9,4888,0
FL-027800,MS-031564,WV-IT-578,10027889,2026-02-17,5.0,4927,0
FL-027801,MS-031565,WV-IT-691,10027889,2026-02-17,33.1,32765,0
FL-027802,MS-031566,WV-IT-664,10027889,2026-02-17,2.1,2075,0
FL-027803,MS-031568,81787,10027889,2026-02-17,5.3,5198,0
FL-027804,MS-031570,AA-983-NW,10027889,2026-02-17,3.3,3228,0
FL-027805,MS-031571,WV-IT-687,10027889,2026-02-17,4.3,4227,0
FL-027806,MS-031572,AA-286-TE,10027889,2026-02-17,3.3,3313,0
FL-027807,MS-031573,AA-853-QG,10027889,2026-02-17,1.2,1139,0
FL-027808,MS-031575,AA-897-QG,10027889,2026-02-17,2.4,2355,0
FL-027809,MS-031576,AA-891-QG,10027889,2026-02-17,5.6,5578,0
FL-027810,MS-031577,AA-834-QG,10027889,2026-02-17,5.4,5374,0
FL-027811,MS-031579,AA-284-TE,10027889,2026-02-17,5.0,4931,0
FL-027812,MS-031580,WV-IT-661,10027889,2026-02-17,4.8,4741,0
FL-027813,MS-031581,AA-968-NW,10027889,2026-02-17,3.0,2978,0
FL-027814,MS-031582,987297,10027889,2026-02-17,1.2,1142,0
FL-027815,MS-031584,WVIT-700,10027889,2026-02-17,50.1,49630,0
FL-027816,MS-031585,WV-IT-703,10027889,2026-02-17,24.9,24611,0
FL-027817,MS-031586,WVTEST3,10027889,2026-02-18,15.4,15276,0
FL-027818,MS-031587,WV-IT-575,10027889,2026-02-18,36.9,36541,0
FL-027819,MS-031588,WV-IT-692,10027889,2026-02-18,12.1,11935,0
FL-027820,MS-031589,AA-888-QG,10027889,2026-02-18,9.1,8982,1
FL-027821,MS-031590,AA-840-QG,10027889,2026-02-18,3.8,3784,0
FL-027822,MS-031591,AA-218-QX,10027889,2026-02-18,3.1,3086,0
FL-027823,MS-031592,AA-240-PJ,10027889,2026-02-18,6.9,6791,0
FL-027824,MS-031594,AA-908-QG,10027889,2026-02-18,5.6,5549,0
FL-027825,MS-031595,AA-340-QK,10027889,2026-02-18,5.0,4957,0
FL-027826,MS-031596,AA-280-QK,10027889,2026-02-18,3.6,3607,0
FL-027827,MS-031597,AA-283-QK,10027889,2026-02-18,2.1,2122,0
FL-027828,MS-031598,AA-336-QK,10027889,2026-02-18,4.5,4463,0
FL-027829,MS-031599,AA-748-NW,10027889,2026-02-18,4.6,4597,0
